timeframe,atr_period,atr_mult,bias_tf,zlsma_len,direction,min_atr,n_trades,trades_per_year,sharpe_px,max_dd_px,profit_factor_px,win_rate,expectancy_px,sharpe_acct,max_dd_acct,profit_factor_acct,total_return_acct,cagr_acct,equity_final
M15,5,5.0,H4,20,short,1.0,936,43.489886782852054,-0.21728933430408187,0.3278286630095083,0.9023725126708462,0.3215811965811966,-0.00034569441479739827,-0.16637904112172874,0.35380846919445164,0.9159267177294148,-0.2824828958282164,-0.015305631212050863,7175.171041717833
M15,5,5.0,H4,32,both,0.0,2484,115.51833460656991,-0.1210672897193384,0.5889912395035591,0.9647488571314456,0.35185185185185186,-0.00011201327419251034,-0.016663038881464053,0.4741668845195184,0.994387278099056,-0.19739736712551115,-0.010174124406725271,8026.0263287448715
M15,5,5.0,H4,32,both,1.0,1982,92.17284186401834,-0.2554111921395739,0.6208845601327225,0.9190659793767277,0.35166498486377396,-0.0002794075453198413,-0.08075267179382449,0.5031723195569682,0.9699761474465555,-0.3265245195989426,-0.01821563715831609,6734.754804010573
M15,5,5.0,H4,32,long,0.0,1398,65.09682559918409,0.13375083577197527,0.42244967104262876,1.048969268041589,0.37839771101573677,0.00013907871030750801,0.2282582522527479,0.3719825028083613,1.0900123372183665,0.3547205090380616,0.014237077548504562,13547.20509038064
M15,5,5.0,H4,32,long,1.0,1082,50.38252167261601,-0.07500851305756798,0.46499461262140507,0.9701462030079725,0.3789279112754159,-9.15454287858975e-05,0.11829923251872677,0.39684709390203965,1.050837236671088,0.1357794099603591,0.005946128163191844,11357.794099603565
M15,5,5.0,H4,32,short,0.0,1296,60.27043544690604,-0.25221291152556835,0.503920143575534,0.8963557457966109,0.32021604938271603,-0.0003606615008588887,-0.17188095796747205,0.46595388131239235,0.9167274731140751,-0.36504701524181726,-0.020901233454892254,6349.529847581831
M15,5,5.0,H4,32,short,1.0,1030,47.900114591291064,-0.26781266473306525,0.504620591801183,0.8787825416688421,0.3213592233009709,-0.0004607471732419081,-0.17587693303498114,0.4534181211632953,0.905440426132388,-0.3667566395551912,-0.021023989546184674,6332.433604448084
M15,5,5.0,H4,50,both,0.0,2773,129.0897591129238,-0.0733880808805509,0.48854198677516003,0.9799145106620174,0.3451135953840606,-6.289687751879648e-05,-0.07656708490569107,0.5476988653593673,0.9757966528829025,-0.34143938847190847,-0.019257038746549826,6585.606115280881
M15,5,5.0,H4,50,both,1.0,2198,102.76747311827957,-0.1266779097865725,0.5235469784708895,0.961547792185943,0.35122838944494994,-0.00012953352437947236,-0.09017355654696263,0.5768189956659746,0.9695316343954423,-0.3387132331973889,-0.019150606277518523,6612.867668026108
M15,5,5.0,H4,50,long,0.0,1548,72.0906540864465,0.2926285941257144,0.3180921581240159,1.1085183658504267,0.3733850129198966,0.00029519086065126404,0.22276608784757124,0.4353700037250442,1.0862032886273363,0.3572014358190505,0.0143253295298289,13572.01435819044
M15,5,5.0,H4,50,long,1.0,1204,56.35071758072784,0.2590691626634212,0.30745983712513125,1.10831898997307,0.38372093023255816,0.0003132050092219566,0.20150933091943476,0.4406883448249639,1.0859897718769524,0.30018280832719246,0.012361778019156278,13001.828083271972
M15,5,5.0,H4,50,short,0.0,1385,64.52439413265306,-0.3845103625980804,0.5560885451322389,0.8566588865169206,0.311913357400722,-0.0005101461846593108,-0.23225061722913734,0.48542931359166774,0.8924138525060183,-0.4618239739287394,-0.028451913490017078,5381.7602607126
M15,5,5.0,H4,50,short,1.0,1100,51.43049155145929,-0.4362341314617613,0.5709238430000692,0.8212914142316099,0.3118181818181818,-0.0006919280411659178,-0.2834198307212137,0.5395638639970264,0.854207334528921,-0.5170090191095353,-0.03345390320370778,4829.909808904655
M15,5,5.0,H4,80,both,0.0,2943,137.2485635852911,0.025682286405212324,0.4708463610631196,1.0067010425151912,0.3513421678559293,2.0894693963079194e-05,-0.02216154766027428,0.5650064272178881,0.9936736373052223,-0.20391222184218005,-0.010578701091292997,7960.87778157816
M15,5,5.0,H4,80,both,1.0,2310,108.00403225806451,-0.189986429966941,0.5466600774594096,0.9467744058243571,0.3510822510822511,-0.00018026206175904784,-0.15157415471733104,0.6775286983724808,0.9524124356534716,-0.4555617978677593,-0.02802682680828228,5444.382021322439
M15,5,5.0,H4,80,long,0.0,1589,74.20818948983506,0.3877929126515779,0.1762935142912483,1.141970858947601,0.3744493392070485,0.00039807856663468037,0.37878845343304735,0.266101492991485,1.143208824564592,0.7198715468238239,0.02564707017813439,17198.71546823816
M15,5,5.0,H4,80,long,1.0,1210,56.660576923076924,0.12664341789795486,0.2613607950785849,1.0494852310686682,0.3752066115702479,0.00015124910574417478,0.19017183925058256,0.4215176088443703,1.0787036123763964,0.28835436141913373,0.011934997268792324,12883.543614191303
M15,5,5.0,H4,80,short,0.0,1434,66.87544688457609,-0.2582266877084023,0.5345464299482993,0.9057748464380924,0.3277545327754533,-0.00032246111264823304,-0.2811156307527122,0.5534146381901224,0.8866093182739885,-0.46873059015155394,-0.029065591692561954,5312.694098484464
M15,5,5.0,H4,80,short,1.0,1155,54.002016129032256,-0.31574254323589246,0.5367860805266129,0.8757616732544714,0.32987012987012987,-0.00045728046981376034,-0.29195354995981043,0.5430539373514505,0.8719142988189238,-0.468394916145643,-0.02911023759442022,5316.05083854356
M15,5,5.0,H4,120,both,0.0,3131,146.3711442467682,0.2416452432914279,0.32698764991509344,1.0614456147030287,0.35292238901309486,0.00018797186318133104,0.3849513179570341,0.26908812555721606,1.1073715775965682,1.1411625068613236,0.0362332945625794,21411.62506861302
M15,5,5.0,H4,120,both,1.0,2482,116.07560819462228,0.13939471502712295,0.3358697587316771,1.0389273248052824,0.3561643835616438,0.00012778110939124459,0.3036547045500103,0.2762070842483494,1.0929157744398497,0.8054115372326849,0.0280146196289055,18054.115372326814
M15,5,5.0,H4,120,long,0.0,1699,79.45707426376441,0.3208038329240149,0.18814509894293274,1.1073625939801333,0.3755150088287228,0.0003074122156288817,0.3957801832976247,0.22394832332837067,1.1417335519744032,0.8175971466876748,0.028338076446781546,18175.97146687658
M15,5,5.0,H4,120,long,1.0,1331,62.27075060842834,0.18494071364798598,0.2092395464168172,1.0669704566680143,0.38016528925619836,0.0002057132396310099,0.31525541535404705,0.22529599408988232,1.1232347413522297,0.5923667131173123,0.022003947288540715,15923.667131173062
M15,5,5.0,H4,120,short,0.0,1496,70.08003078106964,-0.051711518910320754,0.32846325437039114,0.9809467211057218,0.32219251336898397,-6.308823557911267e-05,0.07151683897449246,0.2574735540997769,1.0300969387236285,0.057182290870897656,0.0026083094845474886,10571.822908708971
M15,5,5.0,H4,120,short,1.0,1199,57.12689146882337,-0.03515908459081636,0.34010036866826643,0.9856844793397168,0.32610508757297746,-5.0610052100980226e-05,0.03579703242947544,0.26637305492246144,1.0160984356984148,-0.00739473061966156,-0.00035357186066820034,9926.052693803404
M15,5,5.0,D1,20,both,0.0,3382,158.12538402457756,0.015301442103940572,0.5025927234024457,1.0036370397680319,0.34328799526907156,1.104059469554938e-05,0.18353865100617126,0.4123045188884089,1.049385615159452,0.39801799374355307,0.015788865507074368,13980.179937435554
M15,5,5.0,D1,20,both,1.0,2688,125.72570111409911,-0.036189678263363764,0.4700331376018918,0.9905409784583717,0.34933035714285715,-3.074397828358464e-05,0.17240026270147218,0.4058410328063835,1.0507482977407678,0.3510398378760702,0.014172279267997023,13510.398378760601
M15,5,5.0,D1,20,long,0.0,2026,94.7256144393241,0.3260956020713718,0.2827214920781421,1.1011014638432133,0.368213228035538,0.0002860231244952383,0.37531129504489485,0.27935923510614324,1.1244156568961858,0.8566895825482681,0.029354349459442153,18566.895825482577
M15,5,5.0,D1,20,long,1.0,1591,74.41577026507875,0.2073322980413868,0.31674325558242244,1.0700288714532047,0.3758642363293526,0.0002119605360992518,0.31015196149794394,0.28615123634453954,1.1129340883908927,0.6544107972954445,0.023827040690744372,16544.107972954323
M15,5,5.0,D1,20,short,0.0,1773,83.30180730640596,-0.2291428947160626,0.40661723596620714,0.9257894739987127,0.3158488437676255,-0.00023689571871447117,-0.09293194688528225,0.43091677859638067,0.9665010938880477,-0.23105685006468413,-0.012268492030575895,7689.431499353183
M15,5,5.0,D1,20,short,1.0,1400,66.93062827225131,-0.18587539409849616,0.36430823845031446,0.9332514872039877,0.3264285714285714,-0.00022879298181573558,-0.07975244820471748,0.3901890268098184,0.9686276171595422,-0.19857319000583074,-0.010526965826767598,8014.268099941673
M15,5,5.0,D1,32,both,0.0,3456,162.3124598174103,-0.019899007152937277,0.5063035464847699,0.995347765344979,0.3431712962962963,-1.408428238938251e-05,0.06357167485061248,0.35209893683181126,1.0160609630610324,0.011970535694334927,0.0005590190097910508,10119.70535694326
M15,5,5.0,D1,32,both,1.0,2762,130.06968798349664,-0.14450512279171143,0.4996948766216329,0.963662665634316,0.34866039102099927,-0.0001179790445485013,0.014701559516308495,0.3644131507320316,1.004033714963733,-0.10811580812618704,-0.005373793673490446,8918.841918738157
M15,5,5.0,D1,32,long,0.0,2048,96.29660144181257,0.2272091631929817,0.32725680162434345,1.0697739564441493,0.3525390625,0.0002018539075414863,0.2523528180246648,0.316654132637197,1.0811537561695301,0.48837544094952334,0.01887501207127329,14883.754409495088
M15,5,5.0,D1,32,long,1.0,1616,76.10159876224859,0.0513486582704361,0.3271057616105485,1.016913233546905,0.35767326732673266,5.2559086141834825e-05,0.15813120739710076,0.3135332905863828,1.0557051286596646,0.24756002355779572,0.010470829891347178,12475.600235577904
M15,5,5.0,D1,32,short,0.0,1697,79.77210424710424,-0.34729017177696236,0.5850494032634694,0.8876604016967437,0.3199764289923394,-0.0003561131086240757,-0.3795299679665756,0.6147381775507572,0.871055795823314,-0.514769817258258,-0.03342151977545793,4852.30182741742
M15,5,5.0,D1,32,short,1.0,1341,63.42919580419581,-0.36258778629681293,0.5395107192954866,0.8729656849636691,0.32811334824757643,-0.0004364031209773972,-0.32773378544495235,0.5685576833415195,0.8779219438673295,-0.45470056159984185,-0.02827615859396848,5452.994384001601
M15,5,5.0,D1,50,both,0.0,3485,164.7335641257927,-0.05430184237649259,0.5074500513658082,0.987709041905604,0.34461979913916785,-3.709796781519464e-05,0.12879399580387377,0.4026823910514934,1.0311593431402724,0.19360400282171075,0.008400685378571637,11936.040028217081
M15,5,5.0,D1,50,both,1.0,2783,131.5845631067961,-0.10090785688353816,0.44908675896772254,0.9751276490612937,0.3550125763564499,-8.04532341287414e-05,0.14373481770581675,0.3510628490986639,1.0377531884090152,0.2356550987930719,0.010055052634694084,12356.550987930623
M15,5,5.0,D1,50,long,0.0,2055,97.13844312152195,0.28738288058306527,0.21231319705707385,1.0870056610245193,0.3630170316301703,0.0002443829955016314,0.3124765261998087,0.23997317502290572,1.0996798337498384,0.6418187739045704,0.023713134930789526,16418.187739045603
M15,5,5.0,D1,50,long,1.0,1619,76.54883495145631,0.20073125943438244,0.22150043508554318,1.0671239479218617,0.37554045707226685,0.0002009141435253432,0.2748892205913572,0.2609110503711315,1.095963835335789,0.5255868313869814,0.020171491441115297,15255.868313869772
M15,5,5.0,D1,50,short,0.0,1669,79.468420023465,-0.3614031071635319,0.5375149909331829,0.8814963361545516,0.3145596165368484,-0.00038394116296978003,-0.1667416542078348,0.4894774502167104,0.9370199628139155,-0.32570790505500724,-0.018589489342187737,6742.920949449926
M15,5,5.0,D1,50,short,1.0,1340,63.978431372549025,-0.31259185451541577,0.47414108385178944,0.8884442767159423,0.32313432835820893,-0.00038938134425611575,-0.10414399394755214,0.45167590303118865,0.9564310025319345,-0.22971764428220698,-0.01238406006840398,7702.823557177939
M15,5,5.0,D1,80,both,0.0,3482,166.5532346778418,-0.09975589156179503,0.4977400330149395,0.9773271687451656,0.3446295232624928,-6.81447120568739e-05,0.10476128795898688,0.38618640548949734,1.026340163862688,0.11996999199095759,0.005434240243847865,11199.699919909535
M15,5,5.0,D1,80,both,1.0,2801,134.5076584275572,-0.09163690459662664,0.4591219648068783,0.9770945589981926,0.35451624419850053,-7.338875832705403e-05,0.11854207626043886,0.3610929026316272,1.032523947067531,0.16274546435930204,0.007267121274943555,11627.454643592973
M15,5,5.0,D1,80,long,0.0,2017,96.66831780606219,0.2521063395533809,0.3003837332266608,1.0752017048187172,0.3639067922657412,0.00021683582113881243,0.349748926739851,0.2658927465985218,1.1115772203593568,0.7702098500750463,0.027748917646754245,17702.098500750373
M15,5,5.0,D1,80,long,1.0,1603,76.9781422561136,0.18891242767928607,0.30370561242446636,1.0620634730984553,0.3767935121646912,0.00019056272136518595,0.3051756187119824,0.24980148121080026,1.1065539370269988,0.6136346571996576,0.02324369255088654,16136.346571996577
M15,5,5.0,D1,80,short,0.0,1647,78.85263468344475,-0.4204955295404905,0.5580195841801019,0.8623480724212863,0.31815421979356406,-0.00043264636156639446,-0.26224180589876284,0.5441027576200654,0.9051727629791213,-0.430954933626325,-0.026631531846888157,5690.450663736765
M15,5,5.0,D1,80,short,1.0,1320,65.56023932553713,-0.3717179563648692,0.486942457244779,0.8683312532067031,0.32727272727272727,-0.0004443097443417399,-0.2043171023352451,0.4850313289970153,0.9192332918116612,-0.34590533612311125,-0.020863027389256716,6540.946638768933
M15,5,5.0,D1,120,both,0.0,3489,169.39482254419778,-0.09618643487864151,0.5311216179606613,0.9786520887848693,0.34279163083978215,-6.368854082353436e-05,0.03253196672150456,0.43243804353525883,1.0074976544174226,-0.0778512760756449,-0.0039272753891012036,9221.487239243657
M15,5,5.0,D1,120,both,1.0,2844,140.37445945945944,-0.18473100828485528,0.5566319445449244,0.9564200836101255,0.3509142053445851,-0.00013801038752126593,0.03150997314961442,0.38234851836956574,1.0078286434906856,-0.07026374588389339,-0.003589494242504321,9297.362541161143
M15,5,5.0,D1,120,long,0.0,1989,96.56815764987371,0.278160282960787,0.35772066595723007,1.0836753607095122,0.36450477626948213,0.00024103878537921856,0.348094805084917,0.40452426022141985,1.1099337227165988,0.7627485973679788,0.027904615407916555,17627.485973679824
M15,5,5.0,D1,120,long,1.0,1608,79.36783783783784,0.21944105286250662,0.33333826800056976,1.0717714424865024,0.3756218905472637,0.00021756401173013334,0.34790574091610016,0.3539359938443495,1.1194601147472671,0.7198842902048448,0.027126174128363045,17198.842902048476
M15,5,5.0,D1,120,short,0.0,1637,80.93046155928532,-0.40534066356708637,0.5269162340287994,0.8675732525077882,0.31459987782529014,-0.0004098270108597527,-0.21996694588786125,0.5159636631556304,0.9200703938819588,-0.382508714888245,-0.023551935647275535,6174.912851117531
M15,5,5.0,D1,120,short,1.0,1332,67.23507462686567,-0.42092686984416133,0.5049616753054714,0.8543039705861705,0.3235735735735736,-0.0004810599207576604,-0.2030193126648941,0.4847159152717946,0.9195760406715319,-0.34854067680049694,-0.021399057123573817,6514.59323199505
M15,5,4.0,none,0,both,0.0,5819,270.0622299872935,-0.4524463696596373,0.8006714346102908,0.9214303904855751,0.3344217219453514,-0.00021015061633208973,-0.2362080967945945,0.9264849390697256,0.9489415661895376,-0.8973496211070311,-0.10026041346552828,1026.5037889297078
M15,5,4.0,none,0,both,1.0,4793,222.44513977128335,-0.6144074356112974,0.8529397629187285,0.8854973510392062,0.3373669935322345,-0.0003306407028315692,-0.10615433293648678,0.989223837124068,0.9657929318253595,-0.972929072089406,-0.15423090132069617,270.709279105936
M15,5,4.0,none,0,long,0.0,5214,241.9839263024142,0.04826732871923716,0.5963385013174927,1.0091578953336222,0.3488684311469122,2.2444656180866645e-05,0.10097223131630016,0.8172954048614298,1.0216558635175241,0.049942059266199657,0.002264370727122822,10499.420592662009
M15,5,4.0,none,0,long,1.0,4016,186.38424396442184,-0.034224419648311556,0.6019377880964607,0.99278240498123,0.3600597609561753,-1.9194270658926626e-05,0.06850134763914147,0.8476390897567166,1.0161966987903372,-0.07603201767128731,-0.003663310246132867,9239.679823286968
M15,5,4.0,none,0,short,0.0,5214,241.9839263024142,-0.8422542153183218,0.9111838712895932,0.842662539682254,0.3036056770233985,-0.0004275586163192595,-0.5692957772969502,1.0064438878261706,0.7057802243404739,-0.9997671233196047,-0.32173908032145315,-271.47297546942445
M15,5,4.0,none,0,short,1.0,4016,186.57389977105063,-0.6755048218565478,0.8710319131944178,0.8571006820677256,0.3157370517928287,-0.0004227133097683976,-0.41491806163299144,0.9830957207281401,0.8657345903333171,-0.9656707605345306,-0.14499154904672984,343.29239465469493
M15,5,4.0,H4,20,both,0.0,3591,166.82940091579752,-0.23000716271255148,0.5487846247503636,0.9468803868161539,0.3338902812587023,-0.00014196582705641142,-0.14899444415665639,0.6911612509944893,0.9626940192158733,-0.4913696216079958,-0.030918858400572735,5086.303783920023
M15,5,4.0,H4,20,both,1.0,2870,133.48624729402778,-0.3555171873115119,0.58462075391763,0.9111963218456965,0.33797909407665505,-0.0002578557662724172,-0.22501731400948952,0.7410799209045017,0.9390964952398649,-0.600456828971854,-0.04177306445324369,3995.4317102814366
M15,5,4.0,H4,20,long,0.0,2133,99.22035787060621,0.0979140214769996,0.2792212355459194,1.0288817776407926,0.35489920300046884,7.229676027626906e-05,0.14519546543094672,0.36715501954138874,1.0451118773753696,0.20573742148365648,0.008740873137722094,12057.374214836482
M15,5,4.0,H4,20,long,1.0,1668,77.64937547795056,-0.0036883216337445066,0.2956014161463937,0.9988144535662493,0.3645083932853717,-3.231014874410978e-06,0.06993516059165994,0.44880563269171714,1.0234373309479834,0.05288408086346719,0.002401870484172841,10528.840808634639
M15,5,4.0,H4,20,short,0.0,1878,87.24745611803613,-0.3738833209585747,0.5106047840015305,0.8787834291740731,0.30724174653887115,-0.00034034695010291035,-0.3294192268169773,0.603524659023837,0.8813912728228829,-0.571181820894617,-0.03857307926711229,4288.181791053808
M15,5,4.0,H4,20,short,1.0,1478,68.91861355802375,-0.3628939353352042,0.5130103995089939,0.869470856952212,0.3125845737483085,-0.000395432618683095,-0.34144908351566106,0.6058225383958361,0.8667310056574606,-0.563495255283413,-0.0379163949885839,4365.047447165855
M15,5,4.0,H4,32,both,0.0,3912,181.95059213039602,-0.13902858123166031,0.6189194111504246,0.9676939346300675,0.3399795501022495,-8.704527186897832e-05,-0.09191705561144518,0.6492651564876866,0.9753120141380629,-0.46485022159242984,-0.02866028162598333,5351.497784075683
M15,5,4.0,H4,32,both,1.0,3087,143.57910989430792,-0.2626188855715038,0.6643137554221104,0.9332298959187693,0.34272756721736314,-0.00019624288074456868,-0.1794632224164248,0.7372520778896645,0.9476370588980703,-0.624424798532367,-0.04452621547980262,3755.752014676303
M15,5,4.0,H4,32,long,0.0,2155,100.34596506884242,0.1742857425919951,0.43426644091166455,1.0529915567019321,0.3619489559164733,0.00013154875112328656,0.26737810152625496,0.36428242367415087,1.0839581039047472,0.5075215131057971,0.019296909794763062,15075.215131057868
M15,5,4.0,H4,32,long,1.0,1649,76.78445308516064,0.0320164307657784,0.411879672235556,1.0107608232861822,0.3705275924802911,2.908425644602696e-05,0.15337312544906112,0.42172747679685196,1.0522050277428576,0.22865590954990833,0.009634666350726295,12286.559095499024
M15,5,4.0,H4,32,short,0.0,2005,93.25432955558385,-0.2822554156075453,0.5602395826086057,0.9066836455421137,0.31521197007481294,-0.00026869941516406254,-0.23141849617842103,0.6202815305230927,0.9098834926015162,-0.5327170206677513,-0.034767645978470374,4672.829793322513
M15,5,4.0,H4,32,short,1.0,1597,74.27788743155482,-0.27347442062886224,0.5655590432830114,0.9003372504994575,0.31809643080776456,-0.00031225119032087374,-0.24389826921253863,0.6247654860104842,0.8985096946163689,-0.5268937775094271,-0.03421147999053842,4731.062224905711
M15,5,4.0,H4,50,both,0.0,4176,194.4027529951568,-0.26696038666766064,0.6862090412154505,0.9408158228601594,0.3311781609195402,-0.00015791495355217718,-0.2970070833763746,0.8954271085012023,0.9261034483587188,-0.8038829515295196,-0.07303165590579874,1961.1704847047802
M15,5,4.0,H4,50,both,1.0,3251,152.00048003072195,-0.3253221236838757,0.6857990778435834,0.9202114227864571,0.3371270378345125,-0.00023242851234025715,-0.330192580901986,0.8632829089468439,0.9112893851867998,-0.7979753454416414,-0.07205083184134298,2020.246545583561
M15,5,4.0,H4,50,long,0.0,2302,107.20457733010326,0.1706374815742646,0.3475456767318691,1.0508144658128444,0.3549087749782798,0.00012313171327631189,0.19987984214756468,0.4684295409835998,1.0626926644827168,0.3499606776703721,0.01407267214580954,13499.606776703626
M15,5,4.0,H4,50,long,1.0,1750,81.9051127626858,0.1057765879912274,0.3481048690976424,1.0352754854126043,0.36457142857142855,9.296015634121213e-05,0.12571400858614448,0.5039963166494232,1.0428649160068377,0.17039580260105414,0.007391245962295123,11703.958026010527
M15,5,4.0,H4,50,short,0.0,2083,97.03044892233133,-0.42682538132927644,0.6152227437094044,0.8658691507896292,0.3072491598655785,-0.00039001775635507166,-0.4073177821741565,0.7234255737878537,0.8577710822745376,-0.6863492732563006,-0.052578083577616286,3136.507267436996
M15,5,4.0,H4,50,short,1.0,1636,76.49116743471582,-0.45514227850782263,0.6260659872772278,0.8424466591375963,0.3105134474327628,-0.0005015319669225658,-0.4301765425118722,0.7282266204920447,0.8363341296360002,-0.6920978408410843,-0.053586903758997995,3079.0215915891577
M15,5,4.0,H4,80,both,0.0,4361,203.3778409090909,-0.25495456793456495,0.7315011257987847,0.9465822832908731,0.33157532675991747,-0.0001427300176293784,-0.25343284970582003,0.8677959614641929,0.9380272718684965,-0.7619617360845063,-0.06474605272758704,2380.382639154888
M15,5,4.0,H4,80,both,1.0,3369,157.41681591403352,-0.39167753779589354,0.7585928909211692,0.9099227828257813,0.3345206292668448,-0.0002648814425756457,-0.3568839645525448,0.900370668155628,0.9073491912455773,-0.8354327476178932,-0.08085595344698793,1645.6725238210433
M15,5,4.0,H4,80,long,0.0,2400,112.08285385500575,0.09391850582031146,0.3683559537702048,1.026555197462437,0.3491666666666667,6.664565723517555e-05,0.15174163981295472,0.5455418555723492,1.045605874151403,0.24257780507656101,0.0101945563790653,12425.778050765479
M15,5,4.0,H4,80,long,1.0,1813,84.74510493985154,-0.04706683952957324,0.41230081254687845,0.9852603525758129,0.3530060672917816,-4.071676005218779e-05,0.06448905932932116,0.6178329164923232,1.0213507751420368,0.033147690047955924,0.0015254594875608873,10331.476900479542
M15,5,4.0,H4,80,short,0.0,2087,97.32849208375893,-0.3020629824119884,0.622486604393218,0.9058810125829275,0.31528509822712025,-0.0002662357388466569,-0.3604502697041407,0.7019544163504599,0.8776899644275683,-0.6271212285469334,-0.044963869850777605,3728.7877145306384
M15,5,4.0,H4,80,short,1.0,1649,77.09898233486942,-0.33726236257139236,0.6325383634734109,0.8849295509597778,0.31958762886597936,-0.0003560338395020163,-0.38454557315360793,0.7130173578701666,0.8575463021111377,-0.6393063017353342,-0.04655857641035899,3606.9369826466454
M15,5,4.0,H4,120,both,0.0,4538,212.17415514592932,-0.05696977758873728,0.5407512344406527,0.9883830062814977,0.33516967827236666,-3.061602718987309e-05,0.028671531475201302,0.6272206629908844,1.00642331574369,-0.13901832782043522,-0.006973951973901382,8609.81672179561
M15,5,4.0,H4,120,both,1.0,3523,164.76001920614596,-0.16291418493263082,0.5987753342213031,0.9633392456751597,0.3400510928186205,-0.00010546813627953456,-0.03782829890009403,0.6964939470522794,0.9907698382135511,-0.30808698808926316,-0.017076555427070872,6919.130119107306
M15,5,4.0,H4,120,long,0.0,2465,115.28056978233035,0.15466685944876812,0.31515166563511754,1.04192399161373,0.35253549695740366,0.00010429598261625695,0.19799864939145187,0.4144917874147461,1.0568080249089937,0.35481907840707017,0.01430294948852695,13548.190784070559
M15,5,4.0,H4,120,long,1.0,1886,88.23639041885488,-0.03263522030519864,0.3774393504853083,0.9903419019925348,0.3579003181336161,-2.6275860988331298e-05,0.07980122946114085,0.542397364275018,1.025268858616946,0.06776609741363426,0.0030723377678048003,10677.660974136268
M15,5,4.0,H4,120,short,0.0,2178,102.02828010773374,-0.2852972666441858,0.49853891846954723,0.9158097926715424,0.31267217630853994,-0.00023590242807641337,-0.22821455728063197,0.5373856446573827,0.9256178607890098,-0.4700301639127512,-0.029305516190150427,5299.698360872493
M15,5,4.0,H4,120,short,1.0,1720,80.64569961489089,-0.24704915059780858,0.5168396120826609,0.9189939437895869,0.3174418604651163,-0.0002465003442252557,-0.24425323725781714,0.5572088087996181,0.915722342100243,-0.45499901510533025,-0.028057773958436893,5450.009848946703
M15,5,4.0,D1,20,both,0.0,4760,222.5537634408602,-0.2885108240775013,0.7397302297434025,0.9440158394588001,0.33214285714285713,-0.00014620944178266656,-0.16367964766677504,0.8617818253862306,0.9629558958626823,-0.651669332575409,-0.048112056771783096,3483.3066742459214
